text,topicname,label
"<text>
<title>BUSINESSMAN HAS 8.9 PCT OF DEL E. WEBB &lt;DWP.A&gt;</title>
<dateline>    WASHINGTON, March 11 - </dateline>John Cotton, an Arizona businessman,
told the Securities and Exchange Commission he has acquired the
equivalent of 213,500 shares of Class A common shares in Del E.
Webb Investment Properties, or 8.9 pct of the total.
    Cotton, president of Finalco Group Inc, a Paradise Valley,
Ariz., data processing equipment maker, said he bought the
stake, which includes warrants to buy 186,300 shares, for
266,958 dlrs.
    The warrants are exerciseable at 9.50 dlrs a share, he
said. Cotton said it bought the stock for investment purposes
only.
 Reuter
</text>",acq,1
"<text type=""BRIEF"">
******<title>TAFT BROADCASTING REJECTS 145 DLR PER SHARE BUYOUT OFFER FROM THETA CORP
</title>Blah blah blah.


</text>",acq,1
"<text>
<title>TAFT &lt;TFB&gt; REJECTS 145 DLR/SHR OFFER</title>
<dateline>    Cincinnati, March 11 - </dateline>Taft Braodacasting Co said its board
of directors unanimously decided not to accept the pending
proposal of Theta Corp, an investor group led by Dudley Taft.
    The decision was based on, among other things, the advise
of its financial advisors, goldman sachs and co, that the offer
of 145 dlrs per share was inadequate.
    Taft said the board concluded that the offer failed to
recognize fully the future propsects of the company and
directed management to explore alternatives including possible
financial restructuring.

 Reuter
</text>",acq,1
"<text>
<title>AMC IMPOSES HIRING FREEZE DUE TO TAKEOVER BID</title>
<dateline>    DETROIT, March 11 - </dateline>American Motors Corp &lt;AMO&gt; management
has ordered a hiring freeze in view of Chrysler Corp's &lt;C&gt; 1.5
billion dlr takeover bid, a spokesman for AMC said.
    Analysts said the merger is virtually certain to go ahead.
    American Motors directors met for five hours Wednesday to
review the takeover proposal. ""The board ... Expects to be
meeting periodically over the next several weeks on the
Chrysler proposal,"" AMC said in its first formal statement since
it acknowledged the Chrysler proposal on Monday.
    Chrysler, the number three U.S. Automaker, has said the
merger is motivated principally by its desire to acquire AMC's
profitable Jeep business and dealers, as well as a new modern
car assembly plant in Bramalea, Ontario.
    That means a guaranteed future for much of AMC, but it
leaves in question the fate of many of its 19,000-plus
employees, according to industry analysts. AMC's Toledo, Ohio
Jeep plant has 1,850 hourly workers on indefinite layoff while
its Kenosha, Wisconsin, car plant has another 2,250 on layoff.
 REUTER
</text>",acq,1
"<text>
<title>LEIGH-PEMBERTON OPPOSES TAKEOVER PROTECTION RULES</title>
<dateline>   LONDON, March 11 - </dateline>The Bank of England does not favour the
introduction of rules to shield companies from hostile takeover
attempts, its governor, Robin Leigh-Pemberton, said.
    Instead, merchant banks advising bidding companies must
show restraint and responsibility to avoid the excesses that
have marred recent takeovers, he told the Yorkshire and
Humberside Regional Confederation of British Industries' annual
dinner.
    Leigh-Pemberton also called on companies to improve ties
with institutional investors, suggesting representatives of
those institutions be granted seats on the boards of directors
of companies they invest in.
    ""Boards cannot expect protection from unwelcome predators,
for that is but a short step from saying that they should be
protected from their own shareholders -- who are, after all,
the proprietors of the company,"" Leigh-Pemberton said.
    He added takeovers and mergers had an important role to
play in furthering economies of scale, integration and more
efficient market penetration. ""The degree of success or failure
(of a takeover) has not in my experience depended on whether or
not the takeover was contested,"" he said.
    Leigh-Pemberton noted there had been excesses in takeover
activity in the recent past. ""The aim is to pressurise a
company's management into action dedicated solely to a
favourable impact on the share price in the short-term, partly
or even primarily at the expense of the future,"" he said.
    Such bids ""often depend for their success on creating a
highly-charged and artificial situation in the share market,
and give rise to temptations, on both sides of the battle, to
engage in aggressive, even manipulative tactics that are
immensely damaging to the interest of the shareholders,"" he
said.
    In a clear reference recent events, he said ""those in the
City who act for companies or individuals .. Must, I suggest,
be ready to accept a full measure of responsibility -- even if
it entails opprobrium -- for the transactions that may result.""
    They ""should exercise the most careful judgment at the
outset with respect to the clients for whom they act and the
activities contenplated. Those who sow wind cannot expect the
whirlwind to visit elsewhere,"" he added.
 REUTER
</text>",acq,1
"<text>
<title>JAPANESE PURCHASE OF U.S. HIGH-TECH FIRM OPPOSED</title>
<dateline>    WASHINGTON, March 12 - </dateline>Commerce Secretary Malcolm Baldrige
has asked the White House to consider blocking the planned
Japanese acquisition of a major U.S. Computer and semiconductor
maker, U.S. Officials said yesterday.
    The officials told reporters Baldrige had serious concerns
on national security grounds about the sale of Schlumberger Ltd
&lt;SLB&gt; unit &lt;Fairchild Semiconductor Inc&gt; to Fujitsu Ltd
&lt;ITSU.T&gt;. The officials said the sale could leave the United
States overly dependent on a foreign company for equipment used
in advanced missiles, aircraft electronics and intelligence
gathering.
    The U.S. Officials added the sale would also worsen the
strained relations between the two countries stemming from the
huge Japanese trade surplus.
    The White House Economic Policy Council would consider the
sale in the coming weeks, they said.
    Defence Secretary Caspar Weinberger's position was not
known, but in the past, he has opposed the transfer of high
technology to foreign governments or companies.
    Computers made by U.S. Manufacturers are widely used in the
world, but Tokyo told U.S. Negotiators recently it prefers
local manufacturers and would not buy U.S. Supercomputers.
 REUTER
</text>",acq,1
"<text>
<title>NORTH BH SETS ONE-FOR-FIVE OFFER FOR NORGOLD FLOAT</title>
<dateline>    MELBOURNE, March 12 - </dateline>North Broken Hill Holdings Ltd
&lt;NBHA.ME&gt; (NBH) said it will offer one &lt;Norgold Ltd&gt; share for
every five NBH shares in the float of its newly created gold
offshoot.
    The 20 cent par-value shares will be offered at 22 cents to
shareholders registered April 3, NBH said in a statement.
    Norgold's issued capital will be 240.5 mln shares, of which
63 pct will be held by NBH after 89 mln are issued to
shareholders to raise 19.6 mln dlrs, it said.
    Norgold will take control of a portfolio of precious metal
exploration and pre-development interests held by NBH.
    The major gold deposit to be acquired by Norgold is 100 pct
of the Bottle Creek deposit, west of Leonora in Western
Australia, NBH said.
    Production of gold from the project, at an annual rate of
35,000 ounces, is scheduled to begin early in 1988.
    Norgold will also have a 10 pct stake in the Coronation
Hill gold/platinum project in the Northern Territory and 43 pct
of the Poona copper/gold project in South Australia.
    Other gold exploration interests to be acquired by Norgold
are in Western Australia, Queensland, New South Wales and
Tasmania, NBH said.
 REUTER
</text>",acq,1
"<text>
<title>RENOUF SELLS 10.83 PCT NZI STAKE TO BRIERLEY</title>
<dateline>    WELLINGTON, March 12 - </dateline>&lt;Renouf Corp Ltd&gt; said it sold its
10.83 pct stake in &lt;NZI Corp Ltd&gt; to &lt;Brierley Investments
Ltd&gt;, (BIL), for 207.7 mln N.Z. Dlrs.
    Renouf managing director Mike Cashin said in a statement it
had been Renouf's intention to build up a long-term strategic
position in NZI. ""But it became clear to us that it was in the
best interests of both NZI and ourselves for Brierley
Investments to acquire our holding,"" he said.
    He said Renouf built up its NZI holding over the past six
months. The sale comprised 74.9 mln shares at 2.725 N.Z. Dlrs a
share and 2,095 warrants at 1,709 dlrs each.
    The warrants are attached to a 150 mln Swiss franc note
issue. Each bond of 5,000 francs carries a detachable warrant
entitling the bearer to 2,486 NZI shares.
    In its 1986 annual report BIL reported that it held a 19
pct stake in NZI.
    NZI has 673.4 mln ordinary shares on issue. Total capital
including shares attached to warrants is 678.8 mln shares.
    Cashin said the sale will result in a significant profit
and places Renouf in a good position to consolidate on recent
transactions and pursue other opportunities.
    NZI shares were at 2.18 N.Z. Dlrs, BIL at 4.08 and Renouf
at 6.15 at the close of trading.
    BIL executives were unavailable for comment.
 REUTER
</text>",acq,1
"<text>
<title>GUINNESS CHALLENGES 5.2 MLN STG PAYMENT TO LAWYER</title>
<dateline>    ST HELIER, Jersey, March 12 - </dateline>Guinness Plc &lt;GUIN.L&gt; , the
brewing group, has challenged a 5.2 mln stg payment to a U.S.
Lawyer who says he organised its controversial takeover of
Scotch whisky maker &lt;The Distillers Co Plc&gt;.
    But attorneys for lawyer Thomas Ward, a member of the
Guinness board, told a court yesterday in the Channel Island of
Jersey that Ward saw the payment as his reward for services in
last year's 2.7 billion stg takeover.
    Britain's Department of Trade and Industry is investigating
the takeover.
    Guinness says its former chairman Ernest Saunders and Ward
""breached their fiduciary duty"" in authorising the payment to
Ward, via a Jersey-based company, Marketing and Acquisitions
Consultants and has gone to the Jersey court to recover it.
    MAC said in defence documents that Ward was the main
negotiator in the battle for Distillers against rival bidder
Argyll &lt;AYLL.L&gt; Group Plc.
    ""The bid would not have been successful but for the ...
Services of Mr Ward,"" MAC attorneys said in the documents
submitted in court. ""The payment was, in all the circumstances,
reasonable, proper and fully earned.""
 REUTER
</text>",acq,1
"<text>
<title>GUS MAKES 8.2 MLN STG AGREED OFFER FOR PANTHERELLA</title>
<dateline>    LONDON, March 12 - </dateline>Great Universal Stores Plc &lt;GUS.L&gt; said
it has made an agreed offer for &lt;Pantherella Plc&gt;, valuing the
company at 8.2 mln stg and each Pantherella ordinary share at
205 pence.
    The offer is based on eight new ""A"" non voting ordinary
shares in GUS plus 95.16 stg for every 100 ordinary
Pantherella.
    The new GUS shares will not receive the eight pence per
share interim dividend in respect of the year ending March
1987, the statement said.
    GUS has received irrevocable undertakings to accept the
offer in respect of 39.1 pct of Pantherella shares from the
company's directors and their families.
    The Pantherella board estimates the company, which
manufactures socks, will show a 1986 pretax profit of about
690,000 stg.
 REUTER
</text>",acq,1
"<text>
<title>LEIGH-PEMBERTON OPPOSES TAKEOVER PROTECTION RULES</title>
<dateline>   LONDON, March 11 - </dateline>The Bank of England does not favour the
introduction of rules to shield companies from hostile takeover
attempts, its governor, Robin Leigh-Pemberton, said.
    Instead, merchant banks advising bidding companies must
show restraint and responsibility to avoid the excesses that
have marred recent takeovers, he told the Yorkshire and
Humberside Regional Confederation of British Industries' annual
dinner.
    Leigh-Pemberton also called on companies to improve ties
with institutional investors, suggesting representatives of
those institutions be granted seats on the boards of directors
of companies they invest in.
    ""Boards cannot expect protection from unwelcome predators,
for that is but a short step from saying that they should be
protected from their own shareholders -- who are, after all,
the proprietors of the company,"" Leigh-Pemberton said.
    He added takeovers and mergers had an important role to
play in furthering economies of scale, integration and more
efficient market penetration. ""The degree of success or failure
(of a takeover) has not in my experience depended on whether or
not the takeover was contested,"" he said.
    Leigh-Pemberton noted there had been excesses in takeover
activity in the recent past. ""The aim is to pressurise a
company's management into action dedicated solely to a
favourable impact on the share price in the short-term, partly
or even primarily at the expense of the future,"" he said.
    Such bids ""often depend for their success on creating a
highly-charged and artificial situation in the share market,
and give rise to temptations, on both sides of the battle, to
engage in aggressive, even manipulative tactics that are
immensely damaging to the interest of the shareholders,"" he
said.
    In a clear reference recent events, he said ""those in the
City who act for companies or individuals .. Must, I suggest,
be ready to accept a full measure of responsibility -- even if
it entails opprobrium -- for the transactions that may result.""
    They ""should exercise the most careful judgment at the
outset with respect to the clients for whom they act and the
activities contenplated. Those who sow wind cannot expect the
whirlwind to visit elsewhere,"" he added.
 REUTER
</text>",acq,1
"<text>
<title>TAFT &lt;TFB&gt; REJECTS 145 DLR/SHR OFFER</title>
<dateline>    CINCINNATI, Ohio, March 12 - </dateline>Taft Broadacasting Co said its
board of directors unanimously decided not to accept the
pending buyout proposal of &lt;Theta Corp&gt;, an investor group led
by Dudley Taft.
    The decision was based on, among other things, the advice
of its financial advisors, Goldman Sachs and Co, that the offer
of 145 dlrs per share was inadequate.
    Taft said the board concluded that the offer failed to
recognize fully the future propsects of the company and
directed management to explore alternatives including possible
financial restructuring.
 Reuter
</text>",acq,1
"<text>
<title>POPE EVANS &lt;PER&gt; REPURCHASES SHARES</title>
<dateline>    NEW YORK, March 12 - </dateline>Pope, Evans and Robbins Inc said it
has repurchased 780,000 common shares from Putnam Mills Corp
principals Sidney and Peter Kaplan for 2.25 dlrs per share.
    It said the purchase price will be applied against the
1,700,000 dlrs Putnam Mills currently owes Pope Evans for
merchandise.  Pope Evans has about 7.6 mln shares outstanding.
    The company also said it has agreed in principle to acquire
privately-held Pat Fashions Industries Inc for 18 mln dlrs in
cash and notes, with financing to come partly from bank
borrowings, subject to approval by the Pope Evans board and Pat
shareholders.
    Pat Fashions imports apparel from the Far East and makes
apparel domestically as well.  In the year ended November 30,
Pat earned 5,400,000 dlrs pretax on sales of 83.0 mln dlrs.
 Reuter
</text>",acq,1
"<text>
<title>BAIRD &lt;BATM&gt; GETS TEMPORARY RESTRAINING ORDER</title>
<dateline>    BOSTON, March 12 - </dateline>Baird Corp said the Massachusetts state
court for Suffolk county has granted it a temporary restraining
order prohibiting Mark IV Industries Inc &lt;IV&gt; from further
purchases of Baird stock until Mark IV complies with the
Massachusetts Anti-Takeover Statute.
    The company said Mark IV currently owns at least 17.6 pct
of Baird stock and has indicated that it may attempt to acquire
Baird.
    Baird said the U.S. District Court in Boston has denied
Mark IV's application for a temporary restraining order to
prevent enforcement of the Massachusetts takeover law.
 Reuter
</text>",acq,1
"<text type=""BRIEF"">
******<title>DUDLEY TAFT AND NARRAGANSETT CAPITAL TO PURSUE TAFT BROADCASTING BID
</title>Blah blah blah.


</text>",acq,1
"<text>
<title>DUDLEY TAFT TO PURSUE TAFT BROADCAST &lt;TFB&gt; BID</title>
<dateline>    CINCINNATI, March 12 - </dateline>Taft Broadcasting Co vice chairman
Dudley Taft and Narragansett Capital Inc &lt;NARR&gt; said they
intend to pursue their effort to acquire Taft Broadcasting
despite the rejection yesterday of their 145 dlr per share
offer by the Taft Broadcasting board.
    Dudley Taft and Narragansett, in a joint statement, said
they intend to explore alternatives to achieve the acquisition,
including further talks with Taft Broadcasting.
    They said they are confident that the Taft Broadcasting
board will conclude that the resolution of the company's
current ""unstable situation"" as quickly as possible is in the
best interests of all parties.
    They said the Taft board did not conclude that their offer
was not fair to Taft shareholders.  Taft Broadcasting
yesterday, however, said financial advisor Goldman, Sachs and
Co found the offer to be inadequate.
 Reuter
</text>",acq,1
"<text>
<title>BALDRIGE OPPOSES JAPANESE PURCHASE OF FIRM</title>
<dateline>    WASHINGTON, March 12 - </dateline>Commerce Secretary Malcolm Baldrige
has asked the White House to consider blocking the planned
Japanese acquisition of a major U.S. supercomputer and
semiconductor manufacturer for national security reasons, U.S.
officials said.
    The officials, who asked not to be named, said yesterday
that Baldrige has ""serious concerns"" about the sale of Fairchild
Semiconductor Corp. to Fujitsu Ltd., another major electronics
firm.
    The officials told Reuters that if the sale went through it
could leave the U.S. military overly dependent on a foreign
/ompany for vital high technology equipment used in its
advanced missiles, aircraft electronics and intelligence
gathering.
    In addition, they said, the sale would also worsen the
already strained trade relations between the U.S. and Japan
stemming from the huge Japanese surplus.
    The White House Economic Policy Council would consider the
sale in the coming weeks, they said.
    Defense Secretary Caspar Weinberger's position was not
immediately known but in the past he has opposed the transfer
of high technology to foreign governments and companies.
    Supercomputers made by Fairchild and other U.S.
manufacturers are widely used throughout the world, but none
have been sold to the Japanese government or to Japanese
government-run agencies and universities.
 Reuter
</text>",acq,1
"<text>
<title>FIRST UNION &lt;FUNC&gt; ACQUISITION ADVANCES</title>
<dateline>    JACKSONVILLE, Fla., March 12 - </dateline>First Union Corp said
shareholders of First North Port Bancorp of Northport, Fla.,
have approved a merger into First Union for 40 dlrs per share,
or about 5,100,000 dlrs.
    The company said the acquisition is still subject to
regulatory approvals and is expected to be completed during the
second quarter.
 Reuter
</text>",acq,1
"<text>
<title>&lt;CONCORDE VENTURES INC&gt; IN MERGER AGREEMENT</title>
<dateline>    DENVER, March 12 - </dateline>Concorde Ventures Inc said it has signed
a letter of intent to acquire Englewood, Colo., homebuilder
Winley Inc for 12 mln common shares.
    The investment company said after the merger the combined
company will have 15 mln shares outstanding.
    For the year ended January 31, Winley earned 116,000 dlrs
pretax on revenues of 11.7 mln dlrs.
 Reuter
</text>",acq,1
"<text type=""BRIEF"">
******<title>BORG-WARNER TO SELL INDUSTRIAL PRODUCTS BUSINESS FOR ABOUT 240 MLN DLRS
</title>Blah blah blah.


</text>",acq,1
"<text>
<title>QINTEX EXTENDS PRINCEVILLE &lt;PVDC&gt; OFFER</title>
<dateline>    NEW YORK, March 12 - </dateline>&lt;Qintex America Ltd&gt; said it is again
extending its offer of 13 dlrs a share for 3.3 mln Princeville
Development Corp shares until today from yesterday.
    As reported yesterday, Qintex said, about seven mln
Princeville shares had been tendered in response to the offer.
    Qintex said it is extending the offer to allow Princeville
to comply with federal law restricting the ownership of U.S.
airlines by non-U.S. citizens and to finalize the terms and
conditions of the letter of credit or bank guarantee required
under the previously announced acquisition agreement.
   
 Reuter
</text>",acq,1
"<text>
<title>CLAYTON AND DUBILIER NEW JOINT UNIT TO BUY FIRM</title>
<dateline>    NEW YORK, March 12 - </dateline>Clayton and Dubilier Inc and senior
management of a unit of Borg-Warner Corp &lt;BOR&gt; said it will
form a new company to buy Borg-Warner's industrial products
group for about 240 mln dlrs.
    Borg-Warner industrial products has sales of about 300 mln
dlrs from three divisions, which provide advanced technology
fluid transfer and control equipment, systems and
services worldwide, Clayton said.
    The new company will have 3,000 employees and be
headquartered in Long Beach, Calif., the company said.
    Peter Valli, vice president of Borg-Warner Corp and
president of its industrial products division, will become
president and chief executive officer of the new company,
according to Clayton.
    Clayton, a private investment firm, said this was the third
mangement buyout of a divestiture completed by them since
December 1986.
 Reuter
</text>",acq,1
"<text>
<title>BORG-WARNER &lt;BOR&gt; TO SELL UNIT FOR 240 MLN DLRS</title>
<dateline>    CHICAGO, March 12 - </dateline>Borg-Warner Corp said it agreed to sell
its industrial products group to &lt;Clayton and Dubilier Inc&gt;
and senior management of the group, for about 240 mln dlrs.
    Clayton and Dubilier is a New York-based private investment
firm, which has completed two other management-led buyout
transactions since December 1986.
    Borg-Warner's industrial products group, based in Long
Beach, California, has sales of about 300 mln dlrs and employs
about 3,000 staff.
    Its businesses include standard and custom engineered
centrifugal pumps and mechanical seals for the petroleum
industry and advanced controls for the aerospace and defense
industries.
    The sale is part of Borg-Warner's planned restructuring.
    the proposed sale is subject to approval by Borg-Warner's
directors, it said.
 Reuter
</text>",acq,1
"<text>
<title>GUARDIAN-MORTON SHULMAN AGREES TO TAKEOVER BID</title>
<dateline>    TORONTO, March 12 - </dateline>&lt;Guardian-Morton Shulman Precious
Metals Inc&gt; said Morton Shulman and Guardman Investment
Management Services Inc agreed in principle for Andrew Sarlos
to make a takeover bid for all special shares and series II
warrants of Guardian-Morton, subject to regulatory approval and
completion of definitive documentation.
    Guardman Investment, current manager and owner of all
common shares of Guardian-Morton, also agreed to sell the
common and its management agreement to a company controlled by
Sarlos if the takeover bid is successful, Guardian-Morton said.
    Price to be offered for the Guardian-Morton special shares
under the takeover bid will be 90 pct of the net asset value of
the special shares at the time of the bid, and two dlrs for
each series II warrant, the company said.
    Guardian-Morton said the takeover bid will be conditional
on Sarlos acquiring at least 90 pct of the special shares and
90 pct of the series II warrants, when combined the number of
special shares and warrants owned by the offeror at the time of
the bid.
    Investment companies managed by Sarlos currently own
slightly less than 10 pct of Guardian-Morton's special shares.
 Reuter
</text>",acq,1
"<text>
<title>VAN OMMEREN ACQUIRES DUTCH GAS CONTAINER UNIT</title>
<dateline>    ROTTERDAM, March 12 - </dateline>Dutch shipping and transport group
PHS Van Ommeren NV &lt;OMMN.AS&gt; said it has taken over a small
Dutch gas container firm as a first step in establishing a
world-wide gas container organisation.
    The firm, Liquid and Gas Transport BV (LGT), employs 10
people and has a fleet of 200 gas containers.
    Van Ommeren will shortly open an office in Singapore and
expand its facilities in Houston to establish the gas container
network.
    REUTER
</text>",acq,1
"<text>
<title>INTERNATIONAL AMERICAN &lt;HOME&gt; SETS ACQUISITION</title>
<dateline>    UNION, N.J., March 12 - </dateline>International American Homes inc
said it has contracted to acquire &lt;Diversified Shelter Group
Ltd&gt; for about 11,850,000 dlrs to be paid 73 pct in cash and 27
pct in International American common stock to be valued on a 30
day trading average prior to closing.
    It said the price is based on Diversified's estimated 3.2
mln dlrs pro forma pre-tax earnings for 1986 after adjustment
for certain non-continuing expenses. Diversified, a developer
of single family housing in the Atlanta market, had 1986
revenues of about 25.3 mln dlrs. The acquisition if subject to
International American arranging financing.
 Reuter
</text>",acq,1
"<text>
<title>DAINIPPON INK TO INVEST IN QUIXOTE &lt;QUIX&gt;</title>
<dateline>    CHICAGO, March 12 - </dateline>Quixote Corp said Dainippon Ink and
Chemicals Inc of Japan will buy 526,315 shares of Quixote
common stock, a 6.7 pct stake, for 10 mln dlrs, or 19 dlrs a
share.
    It said the two companies also agreed to share the results
of their research and development activities in optical disc
technology.
    Dainippon Inc's optical disc technology focuses on the
development of a new Direct-Read-After-Write optical disc and
an advanced erasable optical disc.
    Quixote said its wholly owned subsidiary, LaserVideo Inc,
is making advancements in the art of mastering and
manufacturing Compact Discs, CD-ROMs and laser-read videodiscs.
    Quixote said the agreement with Dainippon, which has annual
sales of more than two billion dlrs, provides for a Dainippon
representative to sit on the LaserVideo board of directors.
 Reuter
</text>",acq,1
"<text>
<title>KNOLL TO BUY AMERICAN SAVINGS &lt;AAA&gt; SHARES</title>
<dateline>    MIAMI, March 12 - </dateline>American Savings and Loan Association of
Florida said &lt;Knoll International Holdings Inc&gt; has offered to
purchase 500,000 new shares of American Savings for 10 mln
dlrs, and the board has accepted Knoll's offer.
    Knoll already owns 796,413 shares or 9.9 pct of American
Savings.
    American Savings said the purchase will resolve a
previously-announced disagreement between American Savings and
the Federal Home Loan Bank of Atlanta on the replacement of the
capital American Savings used to repurchase common shares in
January 1985 from former chairman Marvin L. Warner.
    It said completion of the transaction would give Knoll 15
pct ownership in American Savings.
    American Savings said Knoll also had talks with chairman of
the executive committee Shepard Broad and chairman Morris Broad
on the purchase of their American Savings shares as well at 20
dlrs each but no agreement was reached.
    American Savings said The company said Knoll's offer to buy
the new shares is not conditioned on other purchase of common
stock from any person or entity.
    It said its previously-announced engagement of Salomon Inc
&lt;SB&gt; to evaluate alternatives to enhance shareholder values,
including the possible sale of American Savings, is still being
actively pursued.
 Reuter
</text>",acq,1
"<text>
<title>MERRILL LYNCH&lt;MER&gt; CANADA MULLS BUYING BROKER</title>
<dateline>    TORONTO, March 12 - </dateline>Merrill Lynch Canada Inc, wholly owned
by Merrill Lynch and Co, is considering acquiring another
Canadian securities company as the result of federal and
provincial government moves to lift investment dealer ownership
restrictions on June 30, according to a published report.
    ""We're talking to a number of people,"" Merrill Lynch Canada
deputy chairman E. Duff Scott told The Toronto Star. ""Whether
we're going to do something, I don't know,"" he said.
    A Merrill Lynch Canada spokesman declined to comment on the
newspaper report when queried.
    Scott did not disclose which investment dealers Merrill
Lynch Canada was considering acquiring, but the Toronto Star
quoted unidentified industry sources as saying serious
discussions have already been held with Burns Fry Ltd.
    Burns Fry chairman Jack Lawrence told the newspaper the
investment dealer has not made a final decision, but was
examining ""three or four alternatives.""
    Discussions between brokers about possible mergers is to be
expected pending industry deregulation, one investment industry
source, who asked not to be named, told Reuters.
    ""It's silly not to take a look (at making a merger or
acquisition). If you're a businessman, you have to take a look,""
the industry source said.
    Under federal and provincial government regulations
expected to be in place by June 30, banks, trust companies and
foreign companies will be allowed to acquire existing
investment dealers or establish their own securities
subsidiaries.
 Reuter
</text>",acq,1
"<text>
<title>MOST AMERICAN AGGREGATES &lt;AMAG&gt; STOCK ACQUIRED</title>
<dateline>    NEWPORT BEACH, Calif., March 12 - </dateline>&lt;Consolidated Gold Fields
PLC&gt;'s ARC America Corp subsidiary said it has acquired
7,521,643 American Aggregates Corp shares, about 95 pct of
those outstanding, as a result of its tender offer which
expired February 27.
    As soon as is practicable, ARC America will acquire
American Aggregates, converting the company's remaining shares
into the right to receive 30.625 dlrs a share.
 Reuter
</text>",acq,1
"<text>
<title>BIOTECH CAPITAL &lt;BITC&gt; TO BUY MAGAZINE</title>
<dateline>    NEW YORK, March 12 - </dateline>Biotech Capital Corp said it agreed to
buy High Technology magazine from the Goldhirsh Group of
Boston.
    Terms were not disclosed.
    The magazine publishes information about emerging
technologies and their impact on business. It has a circulation
of 200,000 and is the largest of its kind in the world, the
company said.
 Reuter
</text>",acq,1
"<text>
<title>LEADER &lt;LDCO&gt; BUYS PETROSURANCE STAKE</title>
<dateline>    COLUMBUS, Ohio, March 12 - </dateline>Leader Development Corp said it
has purchased 300,000 shares of convertible preferred stock in
&lt;Petrosurance Inc&gt; for 1,500,000 dlrs in cash and real estate.
    Petrosurance specializes in property and casualty insurance
for the oil industry.
    Leader said the stock is convertible into a Petrosurance
common. Leader said it already owns 12.5 pct of Petrorusrance
and conversion would give it about 45.0 pct.
    The company said Petrosurance will use the sale proceeds to
support growth and improve the structure of its reinsurance
treaties to retain a larger part of premiums written.
 Reuter
</text>",acq,1
"<text>
<title>INSTINET &lt;INET&gt; SETS MEETING ON MERGER</title>
<dateline>    NEW YORK, March 12 - </dateline>Instinet Corp said its board has
scheduled a special shareholders' meeting for May 21 to vote on
its proposed merger into Reuters Holdings PLC &lt;RTRSY&gt;.
    It said shareholders of record as of April 10 will be
eligible to vote at the meeting.
    Instinet said the meeting date is subject to adjustment,
based on the length of time needed for the U.S. Securities and
Exchange Commission to complete its review of the filing of
merger proxy materials, which Instinet expects to make before
the end of March.
    Instinet said the filing of the preliminary merger proxy
materials is tied to the finalization of audited financial
statements of Instinet and Reuters for 1986.
    Under a merger agreement entered into in November, Reuters
tendered for up to 5.10 mln Instinet common shares, or about 45
pct of those not already owned by Reuters. As a result of the
tender, Reuters now owns about 49 pct of Instinet shares.
    In the merger, holders of remaining Instinet shares will
receive 8.50 dlrs of Reuters American Depositary Shares for
each Instinet share.
    The ADS's will be valued at the average of their closing
prices in the 10 trading days before the effective date of the
merger.
    Instinet said it expects the merger to become effective as
soon as possible after shareholder approval at the special
meeting.
 Reuter
</text>",acq,1
"<text type=""BRIEF"">
******<title>UNION PACIFIC SAYS WILL SIGN PACT IN CARACAS ON MARCH 17 FOR SALE OF HALF ITS CORPUS CHRISTI REFINERY
</title>Blah blah blah.


</text>",acq,1
"<text type=""BRIEF"">
******<title>CYACQ OFFERS TO RAISE CYCLOPS BUYOUT TO 92.50 DLRS/SHR FROM 80 DLRS
</title>Blah blah blah.


</text>",acq,1
"<text type=""BRIEF"">
******<title>WASTE MANAGEMENT SAYS WAITING PERIOD ENDS ON ITS CHEMLAWN BID 
</title>Blah blah blah.


</text>",acq,1
"<text>
<title>WAITING PERIOD ENDS ON WASTE MANAGEMENT&lt;WMX&gt; BID</title>
<dateline>    OAK BROOK, Ill., March 12 - </dateline>Waste Management Inc said it
received notice of early termination of the Hart-Scott-Rodino
waiting period for its 270 mln dlr takeover bid for Chemlawn
Corp &lt;CHEM&gt;.
    The waiting period was terminated March 11, Waste
Management said.
    Chemlawn has rejected Waste Management's 27 dlrs a share
bid. It has said it was talking with other parties about
selling its business.
 Reuter
</text>",acq,1
